5231,MC-REG INCENT FRF ADJ POS (DB),0.02528837,0.04,0.0005,0.22
5231,DSCVR PSL RTL RW,0.021499378,0.016,0.0171,0.1
5231,MC-ENHANCED MERIT III BASE,0.019176929,0.018666667,0.0158,0.1
5231,VI-BUS ENH RETAIL,0.017109922,0.021333333,0,0
5231,VI-BUSINESS CARD CP (DB),0.015003405,0.002666667,0,0
5231,MC-ENHANCED KEY ENTERED,0.013090133,0.005333333,0,0
5231,MC-CORP DATA RATE I (US) BUS,0.010918289,0.008,0.0265,0.1
5231,MC-DOMESTIC MERIT III (DB),0.010049473,0.016,0.0105,0.15
5231,MC-DOMESTIC MERIT III,0.00952255,0.024,0,0
5231,MC-HIGH VAL MERIT III BASE,0.009041396,0.008,0.022,0.1
5231,VI-CPS/RETAIL ALL OTHER (PP),0.007878411,0.013333333,0.0115,0.15
5231,DSCVR COMML ELECT OTHER,0.007713723,0.005333333,0.023,0.1
5231,VI-EIRF NON CPS ALL OTHER,0.006061369,0.008,0.023,0.1
5231,MC-BUS LEVEL 3 DATA RATE I,0.005722214,0.008,0.0286,0.1
5231,MC-WORLD ELITE MERIT III,0.004104676,0.008,0.022,0.1
5231,VI-CPS SMALL TICKET (DB),0.003913388,0.032,0.0155,0.04
5231,VI-CPS/SMALL TICKET,0.003333655,0.021333333,0.0165,0.04
5231,VI-US CPS/SMALL TCKT REG (DB),0.003032836,0.024,0.0005,0.22
5231,VI-US REGULATED NON-CPS (DB),0.002239127,0.002666667,0.0005,0.22
5231,VI-BUSINESS CARD STD,0.001621451,0.002666667,0.0295,0.2
5231,DSCVR PSL RTL PP,0.001621451,0.002666667,0.0102,0.16
5251,VI-US SIG BUS RTL,0.566786042,0.333333333,0,0
5251,VI-US REGULATED NON-CPS (DB),0.377052333,0.333333333,0.0005,0.22
5251,VI-BUSINESS CARD RETAIL,0.056161625,0.333333333,0,0
5261,VI-US REGULATED COMM (DB),0.16607519,0.086538462,0.0005,0.22
5261,VI-CPS/REWARDS 2,0.148027879,0.16025641,0.0165,0.1
5261,VI-US SIG BUS LVL2,0.091368426,0.048076923,0,0
5261,VI-CPS/REWARDS 1,0.05215455,0.064102564,0.0195,0.1
5261,MC-WORLDCARD MERIT I,0.047790386,0.044871795,0.0205,0.1
5261,VI-SIGNATURE PREFERRED B2B,0.037860025,0.048076923,0.021,0.1
5261,MC-COM DATA RATE I FLT NFUEL,0.037852024,0.006410256,0.0265,0.1
5261,VI-US BUS ENH B2B,0.036033075,0.009615385,0.0225,0.1
5261,VI-US REGULATED (DB),0.035190278,0.083333333,0.0005,0.21
5261,VI-CPS CNP (DB),0.031088719,0.03525641,0,0
5261,VI-REG CONSUMER MQ (DB),0.028408098,0.057692308,0.0005,0.22
5261,MC-REG INCENT FRF ADJ POS (DB),0.027015472,0.032051282,0.0005,0.22
5261,VI-CPS/RETAIL ALL OTHER,0.020438246,0.019230769,0.0151,0.1
5261,VI-BUSINESS CARD CNP (DB),0.017451937,0.006410256,0.0245,0.1
5261,DSCVR COMML ELECT OTHER,0.016765472,0.009615385,0.023,0.1
5261,VI-CPS CARD NOT PRESENT,0.01661591,0.025641026,0,0
5261,MC-ENHANCED MERIT I,0.015340841,0.016025641,0.0204,0.1
5261,MC-COMM FACE TO FACE BUS (DB),0.014971347,0.006410256,0,0
5261,VI-BUS ENH LEVEL 2,0.014450036,0.012820513,0,0
5261,MC-BUS LEVEL 4 FACE-TO-FACE,0.013056179,0.009615385,0,0
5261,MC-WORLD ELITE MERIT I,0.011683453,0.016025641,0.025,0.1
5261,MC-BUS LEVEL 2 DATA RATE I,0.011283801,0.003205128,0.0281,0.1
5261,MC-COMM DATA RATE II BUS (DB),0.010947339,0.006410256,0,0
5261,MC-REG CONSM WFRAUD ADJ MC(DB),0.010593438,0.022435897,0.0005,0.22
5261,DSCVR PSL CNP/ECOM RW,0.008923435,0.019230769,0.0197,0.1
5261,MC-DOMESTIC MERIT I (DB),0.008202708,0.012820513,0.016,0.15
5261,VI-CPS/RETAIL ALL OTHER (DB),0.007524449,0.019230769,0.008,0.15
5261,MC-ENHANCED MERIT III BASE,0.007176498,0.006410256,0.0158,0.1
5261,MC-BUS LEVEL 3 FACE-TO-FACE,0.005389349,0.006410256,0,0
5261,MC-REGULATED FRD ADJ COMM (DB),0.005338059,0.016025641,0.0005,0.22
5261,VI-BUSINESS CARD CP (DB),0.005268509,0.003205128,0,0
5261,VI-PURCHASING CARD B2B,0.005231581,0.009615385,0.024,0.1
5261,MC-CORP FACE TO FACE (US) BUS,0.005038115,0.003205128,0.02,0.1
5261,VI-US SIG BUS B2B,0.004250505,0.006410256,0.024,0.1
5261,VI-EIRF NON CPS ALL OTHER,0.004059296,0.003205128,0.023,0.1
5261,DSCVR KEY ENTRY RW,0.003759352,0.003205128,0,0
5261,MC-HIGH VAL MERIT I,0.003357444,0.009615385,0.025,0.1
5261,MC-DOMESTIC MERIT III (DB),0.003109816,0.012820513,0.0105,0.15
5261,VI-BUSINESS CARD B2B,0.002740117,0.009615385,0.021,0.1
5261,DSCVR PSL CNP/ECOM PR,0.002598352,0.009615385,0.02,0.1
5261,MC-WORLD ELITE MERIT III,0.001631022,0.003205128,0.022,0.1
5261,MC-DOMESTIC MERIT III,0.001624457,0.003205128,0,0
5261,MC-CORP DATA RATE I (US) BUS,0.001617482,0.006410256,0.0265,0.1
5261,MC-DOMESTIC MERIT I,0.000610351,0.003205128,0.0189,0.1
5261,VI-CPS SMALL TICKET (DB),8.70E-05,0.003205128,0.0155,0.04
5399,MC-WORLD ELITE MERIT I,0.468781339,0.018181818,0.025,0.1
5399,VI-EIRF NON CPS ALL OTHER,0.109542586,0.109090909,0.023,0.1
5399,VI-PURCHASING CARD STD,0.074803382,0.109090909,0,0
5399,MC-CORP DATA RATE I (US) BUS,0.055209024,0.027272727,0.0265,0.1
5399,VI-BUSINESS CARD STD,0.034516148,0.045454545,0.0295,0.2
5399,VI-INTREG COMML STD (US ACQ),0.031918386,0.009090909,0.0245,0
5399,VI-US SIG BUS STD,0.029552189,0.027272727,0.0295,0.2
5399,VI-US REG NON CPS COMM (DB),0.028502408,0.036363636,0.0005,0.22
5399,MC-PREM CON STD ACQUSISSSAM,0.027388934,0.009090909,0.027,0
5399,VI-BUS ENH STANDARD,0.022293463,0.054545455,0.0295,0.2
5399,MC-BUS LEVEL 4 DATA RATE I,0.01878491,0.027272727,0.0296,0.1
